member,Fy,lateral_psf,height_ft,spacing_in,P_asd_kip,footnote
600S350-97,50,30.0,9,12,21.85,a
600S350-118,50,30.0,9,12,28.75,a
600S200-68,33,30.0,10,16,8.16,a
800S137-97,50,30.0,10,16,13.51,a
800S137-118,50,30.0,10,16,17.61,a
800S137-43,33,30.0,10,16,3.13,a
800S137-54,33,30.0,10,16,6.08,a
600S250-68,33,30.0,10,16,9.16,a
800S162-97,50,30.0,10,16,15.72,a
800S162-118,50,30.0,10,16,20.38,a
800S162-54,50,30.0,10,16,6.37,a
600S300-68,50,30.0,10,16,9.38,a
600S300-97,50,30.0,10,16,16.99,a
600S300-118,33,30.0,10,16,22.45,a
800S200-54,33,30.0,10,16,8.48,a
600S350-68,33,30.0,10,16,12.75,a
600S350-97,50,30.0,10,16,21.4,a
600S350-118,50,30.0,10,16,28.29,a
600S200-68,33,30.0,10,24,7.44,a
800S137-97,50,30.0,10,24,12.82,a
800S137-118,50,30.0,10,24,16.88,a
800S137-43,33,30.0,10,24,2.34,a
800S137-54,33,30.0,10,24,5.37,a
600S250-68,33,30.0,10,24,8.38,a
800S162-97,50,30.0,10,24,14.88,a
800S162-118,50,30.0,10,24,19.51,a
800S162-54,50,30.0,10,24,5.65,a
600S300-68,50,30.0,10,24,8.61,a
600S300-97,50,30.0,10,24,16.15,a
600S300-118,33,30.0,10,24,21.58,a
800S200-54,33,30.0,10,24,7.72,a
600S350-68,33,30.0,10,24,11.93,a
600S350-97,50,30.0,10,24,20.5,a
600S350-118,50,30.0,10,24,27.38,a
600S200-68,33,30.0,10,12,7.69,a
800S137-97,50,30.0,10,12,12.81,a
800S137-118,50,30.0,10,12,16.69,a
800S137-43,33,30.0,10,12,2.93,a
800S137-54,33,30.0,10,12,5.75,a
600S250-68,33,30.0,10,12,8.66,a
800S162-97,50,30.0,10,12,14.79,a
800S162-118,50,30.0,10,12,19.18,a
800S162-54,50,30.0,10,12,6.02,a
600S300-68,50,30.0,10,12,8.94,a
600S300-97,50,30.0,10,12,16.02,a
600S300-118,33,30.0,10,12,21.3,a
800S200-54,33,30.0,10,12,8.01,a
600S350-68,33,30.0,10,12,12.1,a
600S350-97,50,30.0,10,12,20.37,a
600S350-118,50,30.0,10,12,26.46,a
600S200-68,33,30.0,12,16,7.2,a
800S137-97,50,30.0,12,16,12.33,a
800S137-118,50,30.0,12,16,16.19,a
800S137-43,33,30.0,12,16,2.38,a
800S137-54,33,30.0,12,16,5.25,a
600S250-68,33,30.0,12,16,8.12,a
800S162-97,50,30.0,12,16,14.22,a
800S162-118,50,30.0,12,16,18.59,a
800S162-54,50,30.0,12,16,5.52,a
600S300-68,50,30.0,12,16,8.41,a
600S300-97,50,30.0,12,16,15.45,a
600S300-118,33,30.0,12,16,20.7,a
800S200-54,33,30.0,12,16,7.49,a
600S350-68,33,30.0,12,16,11.53,a
600S350-97,50,30.0,12,16,19.75,a
600S350-118,50,30.0,12,16,25.84,a
600S200-68,33,30.0,12,24,6.2,a
800S137-97,50,30.0,12,24,11.37,a
800S137-118,50,30.0,12,24,15.18,a
800S137-43,33,30.0,12,24,1.28,b
800S137-54,33,30.0,12,24,4.26,a
600S250-68,33,30.0,12,24,7.04,a
800S162-97,50,30.0,12,24,13.06,a
800S162-118,50,30.0,12,24,17.41,a
800S162-54,50,30.0,12,24,4.52,a
600S300-68,50,30.0,12,24,7.34,a
600S300-97,50,30.0,12,24,14.31,a
600S300-118,33,30.0,12,24,19.5,a
800S200-54,33,30.0,12,24,6.43,a
600S350-68,33,30.0,12,24,10.4,a
600S350-97,50,30.0,12,24,18.51,a
600S350-118,50,30.0,12,24,24.6,a
600S200-68,33,30.0,12,12,6.71,a
800S137-97,50,30.0,12,12,11.51,a
800S137-118,50,30.0,12,12,15.09,a
800S137-43,33,30.0,12,12,2.26,a
800S137-54,33,30.0,12,12,4.99,a
600S250-68,33,30.0,12,12,7.64,a
800S162-97,50,30.0,12,12,13.21,a
800S162-118,50,30.0,12,12,17.26,a
800S162-54,50,30.0,12,12,5.22,a
600S300-68,50,30.0,12,12,8.0,a
600S300-97,50,30.0,12,12,14.46,a
600S300-118,33,30.0,12,12,19.55,a
800S200-54,33,30.0,12,12,7.05,a
600S350-68,33,30.0,12,12,10.89,a
600S350-97,50,30.0,12,12,18.53,a
600S350-118,50,30.0,12,12,23.88,a
600S200-68,33,30.0,14,16,6.08,a
800S137-97,50,30.0,14,16,10.9,a
800S137-118,50,30.0,14,16,14.45,a
800S137-43,33,30.0,14,16,1.53,b
800S137-54,33,30.0,14,16,4.34,a
600S250-68,33,30.0,14,16,6.95,a
800S162-97,50,30.0,14,16,12.48,a
800S162-118,50,30.0,14,16,16.51,a
800S162-54,50,30.0,14,16,4.57,a
600S300-68,50,30.0,14,16,7.31,a
600S300-97,50,30.0,14,16,13.72,a
600S300-118,33,30.0,14,16,18.78,a
800S200-54,33,30.0,14,16,6.37,a
600S350-68,33,30.0,14,16,10.16,a
600S350-97,50,30.0,14,16,17.74,a
600S350-118,50,30.0,14,16,23.1,a
600S200-68,33,30.0,14,24,4.8,c
800S137-97,50,30.0,14,24,9.68,a
800S137-118,50,30.0,14,24,13.17,a
800S137-43,33,30.0,14,24,0.08,d
800S137-54,33,30.0,14,24,3.05,c
600S250-68,33,30.0,14,24,5.55,b
800S162-97,50,30.0,14,24,11.02,a
800S162-118,50,30.0,14,24,15.01,a
800S162-54,50,30.0,14,24,3.27,c
600S300-68,50,30.0,14,24,5.92,b
600S300-97,50,30.0,14,24,12.26,a
600S300-118,33,30.0,14,24,17.24,a
800S200-54,33,30.0,14,24,5.02,b
600S350-68,33,30.0,14,24,8.7,a
600S350-97,50,30.0,14,24,16.15,a
600S350-118,50,30.0,14,24,21.53,a
600S200-68,33,30.0,14,12,5.64,a
800S137-97,50,30.0,14,12,10.06,a
800S137-118,50,30.0,14,12,13.27,a
800S137-43,33,30.0,14,12,1.53,c
800S137-54,33,30.0,14,12,4.2,b
600S250-68,33,30.0,14,12,6.57,a
800S162-97,50,30.0,14,12,11.49,a
800S162-118,50,30.0,14,12,15.15,a
800S162-54,50,30.0,14,12,4.35,a
600S300-68,50,30.0,14,12,6.99,a
600S300-97,50,30.0,14,12,12.8,a
600S300-118,33,30.0,14,12,17.29,a
800S200-54,33,30.0,14,12,6.03,a
600S350-68,33,30.0,14,12,9.59,a
600S350-97,50,30.0,14,12,16.27,a
600S350-118,50,30.0,14,12,21.14,a
600S200-68,33,30.0,16,16,4.87,c
800S137-97,50,30.0,16,16,9.32,a
800S137-118,50,30.0,16,16,12.51,a
800S137-43,33,30.0,16,16,0.62,d
800S137-54,33,30.0,16,16,3.39,c
600S250-68,33,30.0,16,16,5.72,b
800S162-97,50,30.0,16,16,10.62,a
800S162-118,50,30.0,16,16,14.26,a
800S162-54,50,30.0,16,16,3.56,c
600S300-68,50,30.0,16,16,6.12,b
600S300-97,50,30.0,16,16,11.91,a
600S300-118,33,30.0,16,16,16.36,a
800S200-54,33,30.0,16,16,5.2,b
600S350-68,33,30.0,16,16,8.7,a
600S350-97,50,30.0,16,16,15.32,a
600S350-118,50,30.0,16,16,20.21,a
600S200-68,33,30.0,16,12,2.08,a
800S137-97,50,30.0,16,12,3.28,a
800S137-118,50,30.0,16,12,4.47,a
800S137-43,33,30.0,16,12,6.99,a
800S137-54,33,30.0,16,12,1.86,a
600S250-68,33,30.0,16,12,2.94,a
800S162-97,50,30.0,16,12,5.06,a
800S162-118,50,30.0,16,12,6.88,a
800S162-54,50,30.0,16,12,10.92,a
600S300-68,50,30.0,16,12,13.98,a
600S300-97,50,30.0,16,12,2.39,a
600S300-118,33,30.0,16,12,4.06,a
800S200-54,33,30.0,16,12,7.32,a
600S350-68,33,30.0,16,12,9.85,a
600S350-97,50,30.0,16,12,15.56,a
600S350-118,50,30.0,16,12,20.02,a
600S200-68,33,30.0,8,16,1.94,a
800S137-97,50,30.0,8,16,3.17,a
800S137-118,50,30.0,8,16,4.36,a
800S137-43,33,30.0,8,16,6.9,a
800S137-54,33,30.0,8,16,1.65,a
600S250-68,33,30.0,8,16,2.77,a
800S162-97,50,30.0,8,16,4.91,a
800S162-118,50,30.0,8,16,6.73,a
800S162-54,50,30.0,8,16,10.79,a
600S300-68,50,30.0,8,16,13.85,a
600S300-97,50,30.0,8,16,2.16,a
600S300-118,33,30.0,8,16,3.88,a
800S200-54,33,30.0,8,16,7.15,a
600S350-68,33,30.0,8,16,9.69,a
600S350-97,50,30.0,8,16,15.4,a
600S350-118,50,30.0,8,16,19.85,a
600S200-68,33,30.0,8,24,1.67,a
800S137-97,50,30.0,8,24,2.96,a
800S137-118,50,30.0,8,24,4.15,a
800S137-43,33,30.0,8,24,6.7,a
800S137-54,33,30.0,8,24,1.23,a
600S250-68,33,30.0,8,24,2.44,a
800S162-97,50,30.0,8,24,4.62,a
800S162-118,50,30.0,8,24,6.45,a
800S162-54,50,30.0,8,24,10.53,a
600S300-68,50,30.0,8,24,13.59,a
600S300-97,50,30.0,8,24,1.71,a
600S300-118,33,30.0,8,24,3.54,a
800S200-54,33,30.0,8,24,6.81,a
600S350-68,33,30.0,8,24,9.35,a
600S350-97,50,30.0,8,24,15.08,a
600S350-118,50,30.0,8,24,19.51,a
600S200-68,33,30.0,8,12,1.97,a
800S137-97,50,30.0,8,12,3.2,a
800S137-118,50,30.0,8,12,4.38,a
800S137-43,33,30.0,8,12,6.91,a
800S137-54,33,30.0,8,12,1.69,a
600S250-68,33,30.0,8,12,2.8,a
800S162-97,50,30.0,8,12,4.94,a
800S162-118,50,30.0,8,12,6.76,a
800S162-54,50,30.0,8,12,10.81,a
600S300-68,50,30.0,8,12,13.88,a
600S300-97,50,30.0,8,12,2.21,a
600S300-118,33,30.0,8,12,3.92,a
800S200-54,33,30.0,8,12,7.19,a
600S350-68,33,30.0,8,12,9.72,a
600S350-97,50,30.0,8,12,15.43,a
600S350-118,50,30.0,8,12,19.88,a
600S200-68,33,30.0,9,16,1.8,a
800S137-97,50,30.0,9,16,3.06,a
800S137-118,50,30.0,9,16,4.25,a
800S137-43,33,30.0,9,16,6.79,a
800S137-54,33,30.0,9,16,1.43,a
600S250-68,33,30.0,9,16,2.59,a
800S162-97,50,30.0,9,16,4.76,a
800S162-118,50,30.0,9,16,6.58,a
800S162-54,50,30.0,9,16,10.65,a
600S300-68,50,30.0,9,16,13.71,a
600S300-97,50,30.0,9,16,1.93,a
600S300-118,33,30.0,9,16,3.7,a
800S200-54,33,30.0,9,16,6.97,a
600S350-68,33,30.0,9,16,9.51,a
600S350-97,50,30.0,9,16,15.23,a
600S350-118,50,30.0,9,16,19.67,a
600S200-68,33,30.0,9,24,1.45,a
800S137-97,50,30.0,9,24,2.78,a
800S137-118,50,30.0,9,24,3.98,a
800S137-43,33,30.0,9,24,6.55,a
800S137-54,33,30.0,9,24,0.9,a
600S250-68,33,30.0,9,24,2.17,a
800S162-97,50,30.0,9,24,4.39,a
800S162-118,50,30.0,9,24,6.22,a
800S162-54,50,30.0,9,24,10.32,a
600S300-68,50,30.0,9,24,13.38,a
600S300-97,50,30.0,9,24,1.35,a
600S300-118,33,30.0,9,24,3.26,a
800S200-54,33,30.0,9,24,6.54,a
600S350-68,33,30.0,9,24,9.09,a
600S350-97,50,30.0,9,24,14.82,a
600S350-118,50,30.0,9,24,19.25,a
600S200-68,33,30.0,9,12,1.85,a
800S137-97,50,30.0,9,12,3.1,a
800S137-118,50,30.0,9,12,4.29,a
800S137-43,33,30.0,9,12,6.83,a
800S137-54,33,30.0,9,12,1.51,a
600S250-68,33,30.0,9,12,2.66,a
800S162-97,50,30.0,9,12,4.81,a
800S162-118,50,30.0,9,12,6.64,a
800S162-54,50,30.0,9,12,10.7,a
600S300-68,50,30.0,9,12,13.76,a
600S300-97,50,30.0,9,12,2.01,a
600S300-118,33,30.0,9,12,3.76,a
800S200-54,33,30.0,9,12,7.04,a
600S350-68,33,30.0,9,12,9.57,a
600S350-97,50,30.0,9,12,15.29,a
600S350-118,50,30.0,9,12,19.73,a
600S200-68,33,30.0,10,16,1.63,a
800S137-97,50,30.0,10,16,2.93,a
800S137-118,50,30.0,10,16,4.12,a
800S137-43,33,30.0,10,16,6.68,a
800S137-54,33,30.0,10,16,1.18,a
600S250-68,33,30.0,10,16,2.39,a
800S162-97,50,30.0,10,16,4.58,a
800S162-118,50,30.0,10,16,6.41,a
800S162-54,50,30.0,10,16,10.49,a
600S300-68,50,30.0,10,16,13.55,a
600S300-97,50,30.0,10,16,1.66,a
600S300-118,33,30.0,10,16,3.49,a
800S200-54,33,30.0,10,16,6.77,a
600S350-68,33,30.0,10,16,9.31,a
600S350-97,50,30.0,10,16,15.04,a
600S350-118,50,30.0,10,16,19.47,a
600S200-68,33,30.0,10,24,1.2,a
800S137-97,50,30.0,10,24,2.59,a
800S137-118,50,30.0,10,24,3.79,a
800S137-43,33,30.0,10,24,6.38,a
800S137-54,33,30.0,10,24,0.53,a
600S250-68,33,30.0,10,24,1.87,a
800S162-97,50,30.0,10,24,4.12,a
800S162-118,50,30.0,10,24,5.97,a
800S162-54,50,30.0,10,24,10.08,a
600S300-68,50,30.0,10,24,13.14,a
600S300-97,50,30.0,10,24,0.95,a
600S300-118,33,30.0,10,24,2.96,a
800S200-54,33,30.0,10,24,6.24,a
600S350-68,33,30.0,10,24,8.79,a
600S350-97,50,30.0,10,24,14.54,a
600S350-118,50,30.0,10,24,18.95,a
600S200-68,33,30.0,10,12,1.56,a
800S137-97,50,30.0,10,12,2.87,a
800S137-118,50,30.0,10,12,4.07,a
800S137-43,33,30.0,10,12,6.63,a
800S137-54,33,30.0,10,12,1.08,a
600S250-68,33,30.0,10,12,2.31,a
800S162-97,50,30.0,10,12,4.51,a
800S162-118,50,30.0,10,12,6.34,a
800S162-54,50,30.0,10,12,10.43,a
600S300-68,50,30.0,10,12,13.49,a
600S300-97,50,30.0,10,12,1.54,a
600S300-118,33,30.0,10,12,3.4,a
800S200-54,33,30.0,10,12,6.68,a
600S350-68,33,30.0,10,12,9.23,a
600S350-97,50,30.0,10,12,14.96,a
600S350-118,50,30.0,10,12,19.39,a
600S200-68,33,30.0,12,16,1.25,a
800S137-97,50,30.0,12,16,2.63,a
800S137-118,50,30.0,12,16,3.83,a
800S137-43,33,30.0,12,16,6.42,a
800S137-54,33,30.0,12,16,0.61,a
600S250-68,33,30.0,12,16,1.94,a
800S162-97,50,30.0,12,16,4.18,a
800S162-118,50,30.0,12,16,6.02,a
800S162-54,50,30.0,12,16,10.13,a
600S300-68,50,30.0,12,16,13.19,a
600S300-97,50,30.0,12,16,1.03,a
600S300-118,33,30.0,12,16,3.01,a
800S200-54,33,30.0,12,16,6.3,a
600S350-68,33,30.0,12,16,8.85,a
600S350-97,50,30.0,12,16,14.6,a
600S350-118,50,30.0,12,16,19.01,a
600S200-68,33,30.0,12,12,1.22,a
800S137-97,50,30.0,12,12,2.61,a
800S137-118,50,30.0,12,12,3.81,a
800S137-43,33,30.0,12,12,6.4,a
800S137-54,33,30.0,12,12,0.57,a
600S250-68,33,30.0,12,12,1.9,a
800S162-97,50,30.0,12,12,4.15,a
800S162-118,50,30.0,12,12,6.0,a
800S162-54,50,30.0,12,12,10.11,a
600S300-68,50,30.0,12,12,13.17,a
600S300-97,50,30.0,12,12,0.98,a
600S300-118,33,30.0,12,12,2.93,a
800S200-54,33,30.0,12,12,6.12,a
600S350-68,33,30.0,12,12,8.66,a
600S350-97,50,30.0,12,12,14.48,a
600S350-118,50,30.0,12,12,18.98,a
800S250-68,33,30.0,,12,11.27,a
800S250-97,50,30.0,,12,19.04,a
800S250-118,50,30.0,,12,24.89,a
800S250-54,50,30.0,,12,8.02,a
800S300-68,50,30.0,,12,11.55,a
800S300-97,50,30.0,,12,20.8,a
800S300-118,50,30.0,,12,27.25,a
800S300-54,50,30.0,,12,10.45,a
800S350-68,50,30.0,,12,15.24,a
800S350-97,50,30.0,,12,25.31,a
800S350-118,50,30.0,,12,33.74,a
800S250-68,33,30.0,8,16,11.09,a
800S250-97,50,30.0,8,16,18.83,a
800S250-118,50,30.0,8,16,24.68,a
800S250-54,50,30.0,8,16,7.83,a
800S300-68,50,30.0,8,16,11.37,a
800S300-97,50,30.0,8,16,20.59,a
800S300-118,50,30.0,8,16,27.03,a
800S300-54,50,30.0,8,16,10.26,a
800S350-68,50,30.0,8,16,15.05,a
800S350-97,50,30.0,8,16,25.09,a
800S350-118,50,30.0,8,16,33.51,a
800S250-68,33,30.0,8,24,10.72,a
800S250-97,50,30.0,8,24,18.42,a
800S250-118,50,30.0,8,24,24.25,a
800S250-54,50,30.0,8,24,7.46,a
800S300-68,50,30.0,8,24,11.0,a
800S300-97,50,30.0,8,24,20.17,a
800S300-118,50,30.0,8,24,26.6,a
800S300-54,50,30.0,8,24,9.87,a
800S350-68,50,30.0,8,24,14.65,a
800S350-97,50,30.0,8,24,24.65,a
800S350-118,50,30.0,8,24,33.05,a
800S250-68,33,30.0,8,12,11.08,a
800S250-97,50,30.0,8,12,18.8,a
800S250-118,50,30.0,8,12,24.58,a
800S250-54,50,30.0,8,12,7.83,a
800S300-68,50,30.0,8,12,11.34,a
800S300-97,50,30.0,8,12,20.49,a
800S300-118,50,30.0,8,12,26.9,a
800S300-54,50,30.0,8,12,10.22,a
800S350-68,50,30.0,8,12,14.99,a
800S350-97,50,30.0,8,12,25.0,a
800S350-118,50,30.0,8,12,33.33,a
800S250-68,33,30.0,9,16,10.85,a
800S250-97,50,30.0,9,16,18.54,a
800S250-118,50,30.0,9,16,24.31,a
800S250-54,50,30.0,9,16,7.6,a
800S300-68,50,30.0,9,16,11.11,a
800S300-97,50,30.0,9,16,20.23,a
800S300-118,50,30.0,9,16,26.62,a
800S300-54,50,30.0,9,16,9.98,a
800S350-68,50,30.0,9,16,14.74,a
800S350-97,50,30.0,9,16,24.73,a
800S350-118,50,30.0,9,16,33.04,a
800S250-68,33,30.0,9,24,10.38,a
800S250-97,50,30.0,9,24,18.02,a
800S250-118,50,30.0,9,24,23.77,a
800S250-54,50,30.0,9,24,7.13,a
800S300-68,50,30.0,9,24,10.65,a
800S300-97,50,30.0,9,24,19.7,a
800S300-118,50,30.0,9,24,26.08,a
800S300-54,50,30.0,9,24,9.49,a
800S350-68,50,30.0,9,24,14.25,a
800S350-97,50,30.0,9,24,24.17,a
800S350-118,50,30.0,9,24,32.46,a
800S250-68,33,30.0,9,12,10.87,a
800S250-97,50,30.0,9,12,18.53,a
800S250-118,50,30.0,9,12,24.22,a
800S250-54,50,30.0,9,12,7.62,a
800S300-68,50,30.0,9,12,11.11,a
800S300-97,50,30.0,9,12,20.13,a
800S300-118,50,30.0,9,12,26.48,a
800S300-54,50,30.0,9,12,9.97,a
800S350-68,50,30.0,9,12,14.7,a
800S350-97,50,30.0,9,12,24.61,a
800S350-118,50,30.0,9,12,32.86,a
800S250-68,33,30.0,10,16,10.59,a
800S250-97,50,30.0,10,16,18.21,a
800S250-118,50,30.0,10,16,23.88,a
800S250-54,50,30.0,10,16,7.33,a
800S300-68,50,30.0,10,16,10.82,a
800S300-97,50,30.0,10,16,19.81,a
800S300-118,50,30.0,10,16,26.15,a
800S300-54,50,30.0,10,16,9.67,a
800S350-68,50,30.0,10,16,14.4,a
800S350-97,50,30.0,10,16,24.27,a
800S350-118,50,30.0,10,16,32.5,a
800S250-68,33,30.0,10,24,10.01,a
800S250-97,50,30.0,10,24,17.57,a
800S250-118,50,30.0,10,24,23.22,a
800S250-54,50,30.0,10,24,6.76,a
800S300-68,50,30.0,10,24,10.26,a
800S300-97,50,30.0,10,24,19.17,a
800S300-118,50,30.0,10,24,25.48,a
800S300-54,50,30.0,10,24,9.07,a
800S350-68,50,30.0,10,24,13.79,a
800S350-97,50,30.0,10,24,23.59,a
800S350-118,50,30.0,10,24,31.8,a
800S250-68,33,30.0,10,12,10.36,a
800S250-97,50,30.0,10,12,17.86,a
800S250-118,50,30.0,10,12,23.3,a
800S250-54,50,30.0,10,12,7.12,a
800S300-68,50,30.0,10,12,10.54,a
800S300-97,50,30.0,10,12,19.24,a
800S300-118,50,30.0,10,12,25.46,a
800S300-54,50,30.0,10,12,9.37,a
800S350-68,50,30.0,10,12,14.02,a
800S350-97,50,30.0,10,12,23.58,a
800S350-118,50,30.0,10,12,31.74,a
800S250-68,33,30.0,12,16,9.96,a
800S250-97,50,30.0,12,16,17.41,a
800S250-118,50,30.0,12,16,22.82,a
800S250-54,50,30.0,12,16,6.71,a
800S300-68,50,30.0,12,16,10.14,a
800S300-97,50,30.0,12,16,18.79,a
800S300-118,50,30.0,12,16,24.99,a
800S300-54,50,30.0,12,16,8.95,a
800S350-68,50,30.0,12,16,13.59,a
800S350-97,50,30.0,12,16,23.11,a
800S350-118,50,30.0,12,16,31.24,a
800S250-68,33,30.0,12,24,9.14,a
800S250-97,50,30.0,12,24,16.51,a
800S250-118,50,30.0,12,24,21.88,a
800S250-54,50,30.0,12,24,5.9,a
800S300-68,50,30.0,12,24,9.34,a
800S300-97,50,30.0,12,24,17.89,a
800S300-118,50,30.0,12,24,24.04,a
800S300-54,50,30.0,12,24,8.11,a
800S350-68,50,30.0,12,24,12.73,a
800S350-97,50,30.0,12,24,22.15,a
800S350-118,50,30.0,12,24,30.24,a
800S250-68,33,30.0,12,12,9.66,a
800S250-97,50,30.0,12,12,16.85,a
800S250-118,50,30.0,12,12,22.09,a
800S250-54,50,30.0,12,12,6.52,a
800S300-68,50,30.0,12,12,9.85,a
800S300-97,50,30.0,12,12,18.14,a
800S300-118,50,30.0,12,12,24.17,a
800S300-54,50,30.0,12,12,8.66,a
800S350-68,50,30.0,12,12,13.19,a
800S350-97,50,30.0,12,12,22.37,a
800S350-118,50,30.0,12,12,30.13,a
800S250-68,33,30.0,14,16,9.12,a
800S250-97,50,30.0,14,16,16.25,a
800S250-118,50,30.0,14,16,21.47,a
800S250-54,50,30.0,14,16,5.98,a
800S300-68,50,30.0,14,16,9.32,a
800S300-97,50,30.0,14,16,17.55,a
800S300-118,50,30.0,14,16,23.55,a
800S300-54,50,30.0,14,16,8.1,a
800S350-68,50,30.0,14,16,12.62,a
800S350-97,50,30.0,14,16,21.74,a
800S350-118,50,30.0,14,16,29.47,a
800S250-68,33,30.0,14,24,8.04,a
800S250-97,50,30.0,14,24,15.06,a
800S250-118,50,30.0,14,24,20.23,a
800S250-54,50,30.0,14,24,4.9,a
800S300-68,50,30.0,14,24,8.26,a
800S300-97,50,30.0,14,24,16.36,a
800S300-118,50,30.0,14,24,22.3,a
800S300-54,50,30.0,14,24,7.0,a
800S350-68,50,30.0,14,24,11.49,a
800S350-97,50,30.0,14,24,20.48,a
800S350-118,50,30.0,14,24,28.16,a
800S250-68,33,30.0,14,12,8.83,a
800S250-97,50,30.0,14,12,15.62,a
800S250-118,50,30.0,14,12,20.61,a
800S250-54,50,30.0,14,12,5.83,a
800S300-68,50,30.0,14,12,9.05,a
800S300-97,50,30.0,14,12,16.86,a
800S300-118,50,30.0,14,12,22.68,a
800S300-54,50,30.0,14,12,7.87,a
800S350-68,50,30.0,14,12,12.24,a
800S350-97,50,30.0,14,12,21.02,a
800S350-118,50,30.0,14,12,28.1,a
800S250-68,33,30.0,16,16,8.15,a
800S250-97,50,30.0,16,16,14.87,a
800S250-118,50,30.0,16,16,19.84,a
800S250-54,50,30.0,16,16,5.15,a
800S300-68,50,30.0,16,16,8.38,a
800S300-97,50,30.0,16,16,16.12,a
800S300-118,50,30.0,16,16,21.9,a
800S300-54,50,30.0,16,16,7.17,a
800S350-68,50,30.0,16,16,11.52,a
800S350-97,50,30.0,16,16,20.23,a
800S350-118,50,30.0,16,16,27.28,a
800S250-68,33,30.0,16,24,6.79,a
800S250-97,50,30.0,16,24,13.38,a
800S250-118,50,30.0,16,24,18.28,a
800S250-54,50,30.0,16,24,3.79,a
800S300-68,50,30.0,16,24,7.05,a
800S300-97,50,30.0,16,24,14.63,a
800S300-118,50,30.0,16,24,20.34,a
800S300-54,50,30.0,16,24,5.77,a
800S350-68,50,30.0,16,24,10.09,a
800S350-97,50,30.0,16,24,18.64,a
800S350-118,50,30.0,16,24,25.65,a
362S137-43,33,35.0,,12,1.08,a
362S137-54,50,35.0,,12,2.32,a
362S137-68,50,35.0,,12,3.35,a
362S137-33,33,35.0,,12,0.78,b
600S137-43,33,35.0,,12,1.49,a
362S162-54,33,35.0,,12,3.11,a
362S162-68,50,35.0,,12,4.32,a
362S162-97,50,35.0,,12,6.68,a
362S162-97,50,35.0,,12,1.07,a
362S162-33,33,35.0,,12,2.11,a
362S200-54,33,35.0,,12,4.05,a
600S162-68,50,35.0,,12,6.82,a
600S162-97,50,35.0,,12,8.36,a
600S162-43,33,35.0,,12,2.47,a
362S250-54,33,35.0,,12,4.65,a
600S200-68,50,35.0,,12,6.46,a
600S200-97,33,35.0,,12,9.59,a
362S137-43,33,35.0,8,16,0.69,c
362S137-54,50,35.0,8,16,2.01,b
362S137-68,50,35.0,8,16,3.08,a
362S137-33,33,35.0,8,16,0.36,c
600S137-43,33,35.0,8,16,1.09,b
362S162-54,33,35.0,8,16,2.77,a
362S162-68,50,35.0,8,16,4.02,a
362S162-97,50,35.0,8,16,6.37,a
362S162-97,50,35.0,8,16,0.61,b
362S162-33,33,35.0,8,16,1.66,a
362S200-54,33,35.0,8,16,3.66,a
600S162-68,50,35.0,8,16,6.36,a
600S162-97,50,35.0,8,16,8.04,a
600S162-43,33,35.0,8,16,1.99,a
362S250-54,33,35.0,8,16,4.23,a
600S200-68,50,35.0,8,16,6.05,a
600S200-97,33,35.0,8,16,9.21,a
362S137-43,33,35.0,8,12,0.75,c
362S137-54,50,35.0,8,12,1.97,b
362S137-68,50,35.0,8,12,2.98,a
362S137-33,33,35.0,8,12,0.43,c
600S137-43,33,35.0,8,12,1.12,b
362S162-54,33,35.0,8,12,2.69,a
362S162-68,50,35.0,8,12,3.84,a
362S162-97,50,35.0,8,12,6.03,a
362S162-97,50,35.0,8,12,0.68,c
362S162-33,33,35.0,8,12,1.68,a
362S200-54,33,35.0,8,12,3.52,a
600S162-68,50,35.0,8,12,6.08,a
600S162-97,50,35.0,8,12,7.55,a
600S162-43,33,35.0,8,12,2.02,a
362S250-54,33,35.0,8,12,4.13,a
600S200-68,50,35.0,8,12,5.74,a
600S200-97,33,35.0,8,12,8.68,a
600S200-68,33,35.0,,12,9.06,a
800S137-97,50,35.0,,12,14.55,a
800S137-118,50,35.0,,12,18.82,a
800S137-43,33,35.0,,12,3.88,a
800S137-54,33,35.0,,12,6.89,a
600S250-68,33,35.0,,12,10.15,a
800S162-97,50,35.0,,12,17.07,a
800S162-118,50,35.0,,12,21.93,a
800S162-54,50,35.0,,12,7.19,a
600S300-68,50,35.0,,12,10.35,a
600S300-97,50,35.0,,12,18.39,a
600S300-118,33,35.0,,12,24.04,a
800S200-54,33,35.0,,12,9.46,a
600S350-68,33,35.0,,12,13.91,a
600S350-97,50,35.0,,12,22.96,a
600S350-118,50,35.0,,12,30.49,a
600S200-68,33,35.0,8,16,8.78,a
800S137-97,50,35.0,8,16,14.28,a
800S137-118,50,35.0,8,16,18.53,a
800S137-43,33,35.0,8,16,3.59,a
800S137-54,33,35.0,8,16,6.62,a
600S250-68,33,35.0,8,16,9.85,a
800S162-97,50,35.0,8,16,16.74,a
800S162-118,50,35.0,8,16,21.59,a
800S162-54,50,35.0,8,16,6.92,a
600S300-68,50,35.0,8,16,10.05,a
600S300-97,50,35.0,8,16,18.06,a
600S300-118,33,35.0,8,16,23.7,a
800S200-54,33,35.0,8,16,9.16,a
600S350-68,33,35.0,8,16,13.59,a
600S350-97,50,35.0,8,16,22.61,a
600S350-118,50,35.0,8,16,30.13,a
600S200-68,33,35.0,8,24,8.22,a
